text,label
I would like to know if you use Visa or Mastercard.,73
I need to cancel a transaction.,8
My currency rate is inaccurate.,17
"My mother deposited a cheque into my account last week, why is it still not showing up?",6
My payment for my card is not working,25
I am unhappy with an item I bought. How do I get a refund?,52
Where is the top-up card verification code?,71
What should I do about a direct debit that I did not set up?,28
Why do I have a charge for an ATM withdrawal? I thought these were free?,19
Can you tell me what the exchange fee is?,31
I'm not sure where my phone is.  Can someone else use the app?,42
Can i have a virtual card?,40
Did you deactivate my card it's not working anymore,14
"My pin needs unblocking, unblock it please?",49
I transferred some money but it hasn't arrived yet,5
I tried to use the ATM today but it would not accept my card.,26
Why and I being charged this fee?,15
I would like to cancel my account.,55
Where in the European Union can I get a card?,24
I just made a top-up but it shows as pending! I use your service all the time and have never had a problem before. Why does it keep showing up as pending?,47
I am interested in changing my personal details.,30
It says pending status for my payment. Why?,45
What is wrong with the exchange rate? This should have been a much higher amount of cash for that to apply.,76
The app failed to verify me.,68
What is the identity check for?,74
Why haven't I gotten a virtual card yet?,40
Is topping up with Apple Pay possible?,2
Unable to use my American Express with Apple Pay to top up my account,2
What do I do if my payment was reverted?,53
Why is the app showing a still pending message on a withdraw that has already been done?,46
"I made a mistake when sending a payment, sending it to the wrong account number (with a typo) - can you please cancel the transaction?",8
Please explain your exchange rate policy.,32
want to get a new card in china,9
Today I was out eating and my card was declined. Why's that?,14
Can I set it up to add money every few days automatically while I am traveling?,4
I want to cancel a transaction.,8
In what way can I change my PIN and where do I need to be?,21
Can someone please help assist me by explaining to me why my pass-code is not working?,44
What is the rate for exchange fees?,31
I tried to buy something online but my funds were transferred back to my account. What is happening?,53
Why did I only receive a partial amount of what I tried to withdraw?,75
Can I change my pin through the app?,21
What do I do if I have forgotten my passcode?,44
Why did I not get my refund yet?,51
How do I exchange currencies using the app?,33
I have not received my pin yet,38
Can you explain the transfer fee that I was charged?,64
"Hey I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It's not that difficult to transfer money to another country in 2018 is it?",48
I completed a transfer that isn't showing up on my account.,5
How do I go forth on holding money in multiple currencies?,36
I am not happy with your company. Please delete my account asap.,55
When will a transfer from the US post?,67
Can I track the card that you sent me in the mail?,11
One of my card payments has reverted,53
"I lost my phone, what should I do?",42
Extra charge during transfer,64
"I deposited some cash but it hasn't shown up in my account yet, what's going on?",6
Can you explain why my payment is still pending?,48
"There is a direct debit that I didn't set up, what should I do?",28
Why was there an extra charge with the withdrawal of my money?,19
My card has been stolen what do I do?,41
What is the best way to get my virtual card?,40
I tried my PIN too many times,49
"I might be paranoid, but someone may be using my card.",22
Will I be charged any fee for receiving money?,56
Are there any charges for top ups?,57
Why is there a fee when I thought there would be no fees?,15
Next time maybe let people know that buying things from another country costs extra. I used my card to purchase an item from another country and I was charged for the item and also an extra fee it looks like. I wasnt aware of this and I think I should get a refund.,64
I would like to verify my source of funds.,70
how to get virtual card,40
Can I change my PIN?,21
Why can't I transfer money to a beneficiery?,7
"I completed a transfer within the UK two days ago, but it is still not showing received.  I have verified the account number is correct already.  Is there anything else I need to do or is there a problem?",66
How long do I wait for my PIN,38
Is there a reason that my transfer failed?,35
"I have been doing some online shopping, but when checking out, it keeps getting declined. I tried a few times and it wouldn't work. What could be wrong?",27
"Hi I've been trying to top up my card for the past day but it gets declined, I need it topped up urgently! Can somebody get back to me to resolve this or explain any different ways I can top up my card?",59
"I tried to withdraw $100, all it gave me was $20.",75
Can you tell me if a credit/refund is coming from a seller? I asked for refund directly from them and am still waiting. It's been a week now and i still havn't seen my refund yet.,51
Can I use my bank account to send me more money?,65
Does your app allow currency exchange from USD to GBP?,33
How do I get extra cards?,39
Where is my missing cheque I deposited?,6
The passcode isn't working for me.,44
Is there a tracking number for the card you sent me?,11
I need my payment in another currency,50
HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?,65
Am I able to track a card that has already been sent?,11
I didn't make this payment!,16
"Disaster, I've totally forgotten my passcode, can you help me?",44
Will there be a fee if I receive a SEPA transfer,56
Why can't I get cash out?,26
"My wallet was just stolen, and they've already used my card! Please help, I can't afford to lose more money!",20
"Why, when paying with the card, was I charged an extra fee?",15
"While on vacation in Spain I think someone saw my PIN and I now need to change it, can I do this at an ATM in Spain?",21
Verifying the top-up seems like a hassle.,71
I have lost my card! What is my next step?,41
How much is a physical card?,43
Why do you need so much information about me,74
There's a $200 withdrawal on my statement that seems fishy to me.,20
Can you please tell me how long it takes for the transfer to be available.,67
Can I get money out of any machine?,3
why do I need to show ID,69
My top-up seems to be pending for a long time?,47
What are the rules for using disposable virtual cards?,29
I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.,34
"How do I know if I will get my card, or if it is lost?",11
Will I get a Visa card or Mastercard?,73
I want to know where my money comes from.,70
"About two days ago now, I made a transfer from France but it hasn't arrived yet. Is it possible that the international transfer just takes longer?",5
My source of funds need verification.,70
Why is there an extra fee on a transfer?,64
"I locked myself out of my account, how do I unblock my PIN?",49
Why am I being charge a fee when using an ATM?,19
My refund isn't showing up on my statement.,51
i would like to dispute a direct debit payment,28
What I topped up was reverted by the app.,61
How do I change to a different currency?,33
There is a pending 1£ charge on my statement.  I haven't purchased anything for 1£.  Why is it on my statement?,34
Does the app top up automatically?,4
I used my card to top-up but the money is gone!,62
Can you please tell me why I cant get money from the ATM?,26
"When is my balance going to update, I just transferred some money",5
My transfer was not approved,27
"Sort your top up out please! It's been pending since an hour already, can you please make this go through asap I really need the money",47
How long do I need to wait to see an update after I make a bank transfer?,5
do i need to wait for my card before i get pin,38
You advertise no fee when paying with a card then my statement shows a fee.,15
are you sending me my card?,12
What does it mean if it says my card payment has been cancelled?,53
I see a charge for a direct debit that was not me.,28
"Hi, i found a large amount payment in my old statements which i am sure was not made by me. I am aware that the time has passed but is there a way to raise a dispute for this payment now?",28
My top-up never worked,59
"Cancel my transfer, please.",8
Can I use the apple watch to make a top-up?,2
I am still awaiting the money I put into my account this morning.,6
I don't see any change in my balance.,5
What is your policy on withdrawing cash from an ATM? There is a fee on my account that wasn't there before I paid for my groceries.,19
How come the money from the merchant appeared back into my account?,53
Some cash has been withdrawn but I didn't do it.,20
I am waiting for the money to enter my account. How long does it take?,67
Where can money withdrawals be made?,3
I see a direct debit transaction in the app that is not mine,28
Why did you charge me a fee when I made a transfer?,64
I am having to wait for my transfer to be fully processed. It seems to be taking a very long time in the pending phase. What is the normal turn around time that I can expect to see it completed?,48
Do top-ups have limits?,60
"Hi, I am new to this. Are there any additional fees or charges that I should be aware of? I was looking through the app and I thought I saw something in regards to fee-free allowances.",15
Please explain why my top-up hasn't been processed yet?,47
"Needed gas, been delayed for half an hour.Please fix it!",47
What do I do if I can't get my card out of the ATM?,18
Show me the source of my money.,70
Can I withdraw money from another bank and transfer it into my empty account?,65
Are there limits with top-up?,60
Will you charge me more if I top up with an international card?,57
I lost my passcode.,44
I keep checking my statements but nothing shows up.I requested a refund a long time ago but seems like it's not submitting my account for some reason. Can you please help me get the money back from the seller for me,51
I don't see a code anywhere on my top-up card? Where can I find it? I need to verify!,71
How can I top up using google pay?,2
There's a payment in my history I don't recognize,16
I was charged a fee for withdrawing cash.,19
I want to deposit my check to top up my account,58
"Hello, in these holidays i have been overcharged on the amount i have withdrawn on one of your ATMs. I did not had any clue about the horrible charges otherwise i would not have withdrawn.",76
My card expires soon,9
Is a physical card also available,43
What flat currencies do you use for holding and exchanges.,36
Can you elaborate on why I have an extra charge just for transferring?,64
Can someone help with my passcode?,44
I received $20 but I entered $100,75
I would like a  physical card sent to me.,43
Why is my withdrawal from the ATM still showing as pending?,46
I have a payment in my statement that is off,16
The exchange rate on my payment doesn't look right,17
Can you tell me why I was charged extra when I withdrew money?,19
Verify top-up card help?,71
Why was I charged twice?,63
"Show me how to link the new card,",13
I am wondering about a transfer from a different country that doesn't show up yet?,5
How long until the card arrives?,12
My card is broken,14
I have been charged twice for the same thing!,63
What is the expected delivery date of my card?,11
Why does is payment not going through? Did my account get frozen or some other issue I don't know about. What can I do to fix this problem?,25
Can you tell me about why the account I have was charged an extra 1$,34
What is the handling fee for transfer?,56
I am still waiting for my card.,11
I need several disposable cards made per day.,29
There is a payment I don't recognise!,28
Can I change my name?  I am not married.,30
How often am I able to top-up?,60
I want a refund on a direct debit.,28
Which merchants accept my card?,10
I used my pin too many times.,49
Why can't I add any beneficiary I choose?,7
I am trying to transfer money and something is going wrong.,35
I need a new card and I live in the United States.,24
The ATM machine ate my card.,18
How long do I have  to wait for my transaction to be completed?,66
Is it possible to get a refund?,52
"My new card has arrived, what's the activation procedure?",0
Why was I denied the option to transfer money to a selected beneficiary?,7
I selected to withdrawal 30 pounds but only received 10. I'm still standing in front of the ATM. The app shows i took out 30 pounds also. How do i fix this?,75
Why was I charged a fee when making this transfer when I shouldn't have been?,64
"Why did I not get all the money that I asked for? I asked for all the cash in my my account, but I only got about half. Why is that??",75
What was the issue with my topping up?,59
When is a payment I made with my card going to clear>,45
Can you help me to quickly cancel a transaction I accidentally did to the wrong account?,8
Why isn't my money from a check deposit showing?,6
When will I get a virtual card? I haven't gotten one yet,40
Is it free to transfer money or is there a fee?,64
Give me a refund now!! I am still waiting.,51
A transaction is showing more than once.,63
Please tell me how to change my pin.,21
Can you send me the actual card?,43
You charged me more than once for the same transaction!,63
I need to freeze my card. There are charges on there that i did not authorize. They've been coming out for a couple of days. Can i get this money back?,16
My top up was rejected. Why?,61
I bought something online and it says there was a fee to transfer money. Isn't that free?,64
I placed a cheque but the funds aren't there,6
There is a pending transaction on my account for when I tried to get money from the ATM earlier and it did not work. Can you fix this?,46
Why was I double charged?,63
I am being charged the wrong amount on my card.,17
What is with the need to have all my ID information?,74
"Hi, I have an apple watch. How do I use it to top up my card?",2
Can I get a card in the US?,24
"I keep trying to make a payment, but it doesn't work.",25
Is my country's currency supported by your system?,36
I sent some money and the account hasn't recived the transfer I made.,66
do I need to verify my identity before I can use my card?,74
I've completely forgot the code to get into the app.,44
Is this app capable of exchanging currencies?,33
Please tell me how disposable virtual cards work?,37
I was just going over my transactions for the past couple of months and noticed a large type charge that I know I did not make. Even though it's been a while can I please still dispute this?,28
I keep checking my statements but nothing shows up! I requested a refund a long time ago but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,51
I made a payment but it was returned.,53
My transfer failed,35
Is the EUR accepted for exchanges?,36
Can you tell me how to get a disposable virtual card?,37
How do I sign up for a card if I'm in America?,24
Explain why I can't do a transfer to an account.,7
I really need some help to understand why my transfer keeps failing. I'm trying to send money to a friend. Please help.,35
How do I add cash to my account?,58
Can I get a Visa or does it have to be something else.,73
What is the verification process for my card?,71
"Hello, i just checked my statement and there seems to be a payment from my card that I have never seen before.",16
I just bought an item and would like to stop payment can you tell me if the item has been sent yet?,52
Is there a limit to the number of disposable cards I can have?,29
I checked my statement and am being charged one pound. Where did this charge come from?,34
There is  an extra 1£ charge on my app. Why did it charge me extra?,34
There is a withdrawal waiting.,46
Please tell me why I would have to pay a fee for a recent payment. Thanks.,15
I was supposed to get a refund but I do not see it on my statement. When is it going to be updated?,51
Can I track the card you sent to me?,11
Help me order a new card that's going to be expired soon.,9
How do I track the card you sent to me?,11
How many top-ups can I use?,60
What is your shipping policies for cards?,12
What are the reasons a beneficiary would be denied?,7
I didn't make a payment that shows in my app.,16
where to i get my funds from?,70
What is the Top up rate charge for using a card in the US?,57
There are a couple payments with my card in the app I see that I didn't create. What is happening? Maybe someone gained access to my account.,16
"Your system is broken. My transfers keep failing, 5 times now.",35
I think my top up has been reverted,61
I am trying to make a transfer to a different account but they keep getting declined. I have double checked all the details and the information is correct.,27
Can someone help me unblock my pin?,49
"I need to exchange my GBP to AUD, how would I do this?",33
What is the meaning of a pending payment?,45
I lost my phone. Can I disable to app?,42
When will my transfer process?,5
Is there a reason behind why my transfer did not work?,35
I have lost my phone.,42
"Which card would I get, Visa or Mastercard?",73
Does the fee for exchange change?,17
I believe my top up did not work.,59
Why is it showing that my account has been charged a dollar that is showing as pending?,34
Is my card denied anywhere?,10
why have I got a pending transfer? I'm confused!!,48
How do I get my card to work?,14
How long does it take to show a deposit I made to my balance?,6
I could not get the top-up to go through,59
"Hi, Yesterdays i was unable to do online shopping as it was getting declined. Today I am facing the same issue. Please help me in this respect.",27
"I have lost my card, but need to place an online order! How do I get a virtual card instantly?",40
"I tried using a check to update my balance, but it isn't work? Is something wrong?",6
Can I pick between Visa and Mastercard?,73
Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?,26
"It says ""pending payment?"" Why is it saying this?",45
I think my top-up has failed.,59
atm ate my card,18
What type of card will I receive?,73
How much does it cost for additional cards?,39
Why are my transfers being declined? It normally works but now it's declining my card. I've tried it a few times but it's still not working.,27
The app does not recognize who I am.,68
What is this €1 charge?,34
My card didn't work at the ATM in Notting Hill.  Is my card working?,26
how much is it to exchange currency,31
"I am traveling, what can I do to set up auto top-up?",4
"My card still hasn't arrived after two weeks, now what?",11
I need assistance with activating my new card.,0
How do I actually obtain a card myself?,43
"I made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. I now have to transfer more to get the remainder to the receiver. Can you alert me about this. What's been happening?",64
I have a withdrawal waiting to go through.,46
I believe that a card payment I made was cancelled.,53
Do you issue cards for someone living in the US?,24
Why was I unable to complete my transfer?,35
I thought transfers were free. Why was I charged to transfer?,64
What if my top up doesn't go through?,47
Is there a fee for topping up a card?,57
I tried to purchase airline tickets online this morning and my card information isn't working. Is there something going on with my account?,14
What should I do if I can't prove my identity.,68
I have kids and I'm curious at what age could they start to use your service.,1
A fee came along with me paying with card,15
why would a merchant refuse a payment,53
"If I see a payment in the app that I don't recognize, what should I do?",16
Is there a money transfer fee?,64
HOW LONG THE CARD VALIDITY,14
Can I change my card PIN?,21
How do a reverse a duplicated charge?,63
What is this fee debit on my account?,34
"If I want to add funds to the account using American Express, how do I do that?",54
How do I get started when I get my card?,38
I want to use cash to top up.,58
There is a weird payment in my statement.,16
I need to cancel a transaction please!,8
Where are the ATMs that accept this card?,3
I was supposed to get a refund but I do not see it.,51
Why is this payment pending?,45
Why is my beneficiary not working?,7
Guide me on how to unblock my PIN,49
there is a debit i dont recognize,28
I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?,20
"Hello,  I have recharged topup but account is not credited. Please help me in this, i guess there is some defect in system.",61
Where can I get a new passcode?,44
I was charged a fee for a transfer.,64
What is the procedure for depositing a virtual card,37
Whats the transfer process,65
I looked on the app and it says I withdrew cash.  I didn't!,20
The money disappeared after I topped up my account.,62
card is being used by someone else,22
what are the reasons I have to proof my identity to you?,74
Is it possible to reactivate the card I thought I lost but found this morning in my jacket?,13
I topped up but it isn't in my account,47
Can I open up an account for my child?,1
"|I moved out of my old house two weeks ago and cancelled my direct debit to my old landlord, this direct debit was working fine.  Now I've moved in to a new place and set up a transfer to a new landlord but it's not reached her yet, can you check it please?",66
"I've got a problem - I purchased an item maybe a week or two ago, but to the payment came back to my account! I've already got what I ordered, so why are the payment funds showing up in my account?",53
I haven't been sent my new pin!,38
There is a payment on my card that I do not recognize.,16
There is a direct debit payment I don't recognize.,28
"Hi, would you please activate my card?",0
my transfer isn't there,5
What are the uses for disposable cards?,37
My transfer to an account failed.,7
My card needs to be activated.,0
Why hasn't my top up gone through?,47
My card is about to expire.  Where do I get a new one.,9
How do I stop fraud to my account?,22
Says that my top-up is incomplete?,47
I tried to make a purchase in the store but my card was declined.,25
What should I do after I've moved and need to update my personal details?,30
"When exchanging currencies, is there an extra fee?",31
I need to know where I can withdraw money.,3
I need to know where this charge is coming from?,16
What steps do I need to take for the identity checking process?,69
How long will it take to deliver to the US?,12
Why isn't my topup working?,59
Why can't I get cash from the ATM?,26
What do I do if my smart phone was stolen?,42
How does identity check work?,74
there is a transfer pending.,48
"If I need an additional card, is there a fee for that?",39
There is a direct debit payment on my account that I didn't authorize.,28
Why didn't my transfer get to the recipient?,66
Tell me if there is a limit to top-up.,60
I deactivated my card but would like to reactivate it.,13
When I got cash the exchange rate was wrong,76
How long does it take to get a refund on something I bought?,52
"I'm hoping you can answer my question about a pending transfer that I've had for a while now.  I know that all of the account details are correct, so why is it taking so long to go through?",48
the exchange rate on my payment was wrong,17
Help me cancel a transfer.,8
where exactly does money come from,70
I bought something with my card and I was charged a fee,15
why don't you accept american express for adding money to my account,54
I think the exchange rate for the cash I withdrew wasn't correct.,76
I think my card is broke it's not working anymore,14
What do I need to do to cancel a transaction?,8
Why hasn't my cash arrived from a deposited check?,6
"I need to get a card, how do I do that?",43
Are there any charges for European bank card for top up?,57
Why is checking my identity important?,74
"I made a rent payment from the wrong account yesterday. It absolutely has to go through tomorrow, so can you please reroute the payment to the right account?",8
Why is it required to verify my identity?,74
"My card is stuck in an ATM machine, how do I get it back quickly?",18
How long will it take to refund me,51
I used the wrong account number!,8
How do I replace my card before it expires next month?,9
Too many times I entered the incorrect PIN.  How can I get my account unblocked?,49
My exchange rate was wrong for an Item I bought!,17
"Hello I made a bank account transfer from the UK. The transfer was a couple hours ago, nothing has shown up yet.  Can you check to see if everything okay. Please.",5
Please explain why my payment was declined? I thought everything was good.,25
I would like to pay by cheque.,58
My transfer didn't work! Help!,35
"I tried to withdraw cash, but got declined!",26
I received my card. How do I link it to the app?,13
Is there a fee to add money to an international card?,57
Why have I been charged a small fee to use my card?,15
Can I get a card in person?,43
Is a new debit card free?,39
If I exchange currencies on a frequent basis can I receive a discount?,31
What does it mean if my payment is pending?,45
"
I can't seem to be able to use my card


",14
Can anyone else top-up for me?,62
How much am I allowed to top-up?,60
Google pay top up not working.,2
Which countries do you support?,24
I did a card payment but its status is still coming as pending. Please check and inform when it would complete.,45
I see an unfamiliar Direct Debit payment.,28
How do I get a new card as your machine swallowed mine!,18
Which fiat currencies can I use through this app?,36
What is going on? My balance still hasn't updated and it has been two weeks since I deposited my money!,6
Why have I been charged an extra £1?,34
A transaction on my card shows as pending.,45
"I'm looking in the App and can't find my PIN, where should I look?",38
I tried to buy something online yesterday and was told declined. I got the same error today after trying again. What is the problem?,27
Someone that I had to send money to told me that they didn't receive the full amount I sent them - can you look into this?,64
"my identity hasn't been verified and i can't edit my details, what's next",30
How do I add money to my card?,62
Why did I get declined during a transfer?,27
I just saw a fee on my account. When do these get charged?,15
Why can't I withdraw cash from this ATM?,26
"I got a card, how do I get it in the app?",13
Do you know why my card payment has been declined?,25
"I am seeing unathorized transactions in the app, on my account.",20
Do you offer services that hold money in different types of currency?,36
The atm didn'y give me all the cash,75
When can I expect my refund?,51
What factors effect the exchange rate?,32
Do you accept cheques for top ups?,58
Which flat currencies do you support for holding and exchange?,36
How do you determine the exchange rate?,32
I am having trouble with the app recognizing me.,68
An extra fee of €1 was in my statement,34
What do I need in regards to identification?,69
"I moved, can I edit my personal details?",30
hello I have lost my phone and I'm worried someone's going to steal money from me,42
Can you tell me how long it takes for a new card to come?,12
When can I expect delivery?,12
My transfer was declined. Why did this happen?,27
How can I change my PIN even though I'm out of the country in Austria at the moment?,21
I need help as fast as possible! I made a mistake on my most recent transfer; can you please stop it before it goes through?,8
Why do I have a strange payment on my statement?,16
What do I need to do to get my salary through this?,50
I was unable to transfer to another account.,7
How much can I top up on my card?,60
can I use it all over the world?,24
"I initiated a payment a while ago and it is still showing as ""pending"", how long will it take to clear?",45
Which foreign currencies do you accept for adding money?,54
Can I cancel an order if I haven't received the item yet? And how can I get my money back? Please help. Thanks.,52
"I'm having money transferred from Europe, how long will this take?",67
Why did the ATM take my card and keep it?,18
"lost card found, want to put it back in app",13
Estimated time arrival for transfers?,67
My wallet is empty even though I topped it up an hour ago.,62
When will the money from my bank transfer be available?,5
I am wondering if International Transfers take longer. I a made a transfer from France two days ago and believed it would be here already. Please let me know when I will get it!,5
How can my account have money transferred into it?,65
What is this extra fee on my statement.,34
Why is the top-up I made still pending.,47
When will I receive a transfer from europe?,67
I was charged two times for the same thing.,63
When will I get my money? It's been too long.,66
"A card has been sent to me, how do I track it?",11
I tried to use my disposable virtual card to pay a subscription to the gym and it got rejected. Any ideas why?,72
Can I top-up any amount I wish on any given day?,60
"Can you point me in the right direction of where to go to roder a disposable virtual card, I can't seem to find it.",37
I was not given the amount of cash I withdrew,75
What's wrong with my card? The clerk at the grocery store said it was declined.,14
I bought something that I need a refund for.,52
What is identity check?,74
How can I top up my account and which currency can I use?,54
I didn't get a PIN yet. What gives?,38
Do you offer any discounts for someone who exchanges currencies frequently?,31
Why hasn't a transaction I did to my friend arrived yet?,66
I did a money transaction and the recipient doesn't see it,66
Something's wrong my card won't work.,14
Can I change my PIN on holiday?,21
I need my PIN unlocked.,49
What do I need to do to correct this failed transfer?,35
A wrong amount of cash we sent to me.,75
Why was I charged an extra pound?,34
Is it possible to get both a Visa and a Mastercard?,73
want a new card what are the fees,9
"How can I close my account, I don't want it.",55
"I purchased something abroad, and the exchange rate that was applied was wrong.",17
I had to pay a pound more than I anticipated!,34
how much does a card cost and why do you charge me,43
What other currencies are available to change to?,33
I'm sure I have enough money so why didn't the store accept my card?,25
I just found a payment from a while back in my account that I didn't make.  Can I still dispute it even though it was a couple of months ago?,28
The cash I asked for still hasn't been received,75
"What stopped my transfer, from being accepted?",35
Why do you need so much information about my identity?,74
The exchange rate for case abroad is applied wrong.,76
Im not sure if a seller is giving me my money back! I asked them to refund my money for the item but It's been a week now and still nothing has been given back to me. Can you resolve this for me?,51
What is the fee charged for using my card?,15
When will the money show in my account?,67
"Hello, i'd like to inform you of an issue i'm currently experiencing. The goods i have ordered from your website have still not arrived yet; it has been over 3 weeks. I would like to be issued a refund swiftly and be redirected to more competent people. Thank you for your assistance.",52
How many payments can I make using a virtual card?,29
Please tell me how I can receive a physical card,43
What do I do if a transaction shows up twice?,63
"I recently reported my card as missing/lost, and I just found it. Can I still use it?",13
how come i was declined,26
I added money through a bank transfer and it is not showing in my balance.,5
I see a direct debit transaction in my app that I didn't make.,28
What is the verification code for my top up card?,71
Why did they charge me an extra $1?,34
"Hi. A couple hours ago I make a transfer from my UK bank account, but it hasn't shown up. Please, would you see what the delay is?",5
What do I need to do to transfer money with my credit card?,62
Can you show me how to top up with Google play?,2
"I got a transfer fail message, but no explanation of why-- what happened?",35
Looking at my statement I see that I was double charged for a payment I made.,63
I've been waiting for a top up to come through for over an hour and I need the funds now.,47
Where is my money transfer?,67
When will my refund come through,51
I would really like a physical card.,43
I made a cash withdrawal and it is still listed as a pending transaction.,46
What is an exchange rate?,32
I suspect someone used my card.,22
I purchased an item and the exchange rate was wrong,17
Would you give me a mastercard and visa?,73
There was a strange transaction made on my account a couple weeks ago by a seller I don't recognize. May you please check on this transaction for me.,28
Do you guys accept cash? Because i deposited some this morning and I can't see it in my account.,6
How long does transfers take?,5
Can you tell me where to go to get a disposable virtual card?,37
"I tried to buy something and it was declined and my transfers keep getting declined, Why?",27
How do I get my money back for a duplicated charge?,63
I'd prefer Mastercard.,73
"I put my check in the bank, but I haven't gotten my cash yet?",6
Why can't I get my top up to work in Apple Pay?,2
Please help me get a refund?,52
I have trouble proving my identity.,68
My account balance has not updated to reflect my recent transfer.,5
My refund has not shown up in my account.   Where is it?,51
Why did I get charged more for using my card?,15
The amount of money I pushed at the atm machine did not come out of the machine.,75
"I received the wrong color and size, can I return it?",52
I haven't gotten my credit card in the mail.,11
"my cash withdrawal is pending, why?",46
Why am I being charged for withdrawing cash but haven't in the past?,19
unsupported transfer declined,27
I was just needing to know why my card got declined,25
How can I dispute a direct debit charge on my account?,28
Why doesn't my Google pay top up work?,2
Is there something that I can do since my phone was stolen yesterday?,42
Can I order a card?,43
How long will I have to wait for my money to be in my account?,67
are transfers to a beneficiary possible,7
Why hasn't my son received the transfer I sent to him earlier?,66
I don't have my card in 1 week.  Should I be worried?,11
What is the maximum for top-ups?,60
Why would there be an extra charge on my app?,34
I thought you guys offered free transfers. Why was I charged?,64
What's taking my top-up so long?,47
How come my transfer got declined,27
My card never arrived.,11
How many different cards can I have for my account?,39
I hope to get a Visa card,73
why hasn't my virtual card arrived?,40
Can I schedule future top ups?,4
Is it possible to change my pin if i am out of the country?,21
Where can I find Mastercard ATMs?,3
Could you please help me?  I made my rent payment and have double checked that I sent it to the right account.  The person receiving it says he has not received it but it shows complete on my side.,66
When will I see an updated balance after a transfer?,5
I'm waiting for my transaction to complete.,66
How long will I have to wait for my new card?,12
I have been charged a fee that I didn't know about. Why have you charged me extra for card payments?,15
How can I fix my contactless?,23
Why is the exchange rate different than expected on my transaction?,76
Are there any fees when exchanging to foreign currencies?,31
"I have tried to submit a transfer a couple of times now, and for some reason, it continues to be unsuccessful. Do you know why this may be?",7
What are the disposable cards restrictions?,29
I have a card payment which shows as pending,45
I'm seeing a direct debit payment that is not me.,28
"In the app, how can I make it show the new card that arrived?",13
Why am I not allowed to add a certain beneficiary?,7
Where can I withdraw money from?,3
I should not have been charged a fee for cash withdrawal.,19
I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.,20
How can I fix my bank transfer to show up on my bank account?,5
Why has my card payment not yet been applied to my account?,45
"Hi, during online shopping payment is getting declined yesterday and today as well. Please check the issue.",27
Who accepts the card?,10
Why couldn't I transfer funds to my beneficiary?,7
is there a limit on top ups,60
Is there a reason my new card hasn't arrived?,11
Why use a disposable card?,37
I received an extra charge for using the card. Why?,15
Can I activate my card?,0
Does Google Pay offer a top up option?,2
What are my bank details so I can do a transfer?,65
Help! I think someone has made a cash withdrawal with my card!,20
My payment didn't work and the money is in back in my account.,53
Can someone assist me with updating my account details with changing my last name?,30
"My card arrived but I need to make it work in the app, how do I do that?",13
What's up with the extra fee I got?,19
What is the normal time to make an international transfer? I made one a few days ago that still hasn't arrived.,5
I was mistakenly charged a fee for using my card.,15
I think you reverted my top up.,61
"I'm looking at my statement, and my refund is not on there.",51
How do i receive a physical card?,43
I need to know what foreign exchange rate I can get.,32
I can't find the card PIN.,38
Can I use it outside of Europe?,24
am afraid someone may have gained access to the info on my card.,22
What is the way to go about getting a virtual card?,40
My payment did not go through because the app reverted it,53
When I got cash I was charged an extra fee!  Explain!,19
What are the requirements to verify my identity?,69
I keep being asked to verify my identity. Is this normal?,74
Can I receive payments in another currency?,50
"On my last trip, I received the incorrect exchange rate.",76
Can I get an account for my son?,1
How do I receive a virtual card?,40
Why am I being charged a fee for using my card? If there is some print out of places that charge me can you please send me that?,15
Why was I charged this extra fee while doing a transfer?,64
When should I expect my card to arrive?,12
"Your card pin can be changed at any Visa or MasterCard ATM with Pin services, excluding countries such as Belgium, Luxembourg, Austria, Germany, Spain, and France.",21
I have a transaction showing up more than once.,63
How much transactions do I get with a disposable card?,29
I want to get a Visa,73
I didn't know there was a charge for tranferring. What is the charge?,64
I can't see my refund on my account,51
I lost my phone.  What do I do to block someone else from using my account?,42
Help! I lost my card!,41
Why am I not able to withdraw cash from this ATM?,26
Are there ATM fees?,19
Can I order a card please?,43
How do I link a new card in the app?,13
may I have a Visa and a Mastercard from you.,73
"I deposited money in the form of a cheque, but my balance has not increased.",6
"my money, where is it coming from?",70
What happens with the duplicate charge in my account?,63
I couldn't transfer money to a beneficiery,7
I was charged multiple times for one transaction.,63
Why is there a charge for $1 on my account?,34
What currencies can I use to top up my account?,65
Is the fee with my cash withdrawal a mistake?,19
Cancel a transaction,8
Can I use my card to withdraw from my account?,3
I want to return an item for a refund can I do that?,52
What exchange rate is it?,32
help me find where this money came from,70
Can you tell me where to find my top-up verification code?,71
Fix my top up,59
My morning transaction needs to be canceled.,8
Can you please explain to me why there is an extra €1 fee in my statement?,34
My card no longer works.,14
Why is my refund not visible on my statement?,51
My card was refused,25
"My card was supposed to arrive, but hasn't?",11
can you top up your account automatically,4
Is there a list of where I can use my card?,10
